city,state_id,state_name,lat,lng
Zeba,MI,Michigan,46.7928,-88.4133
Addieville,IL,Illinois,38.3913,-89.4865
Akeley,MN,Minnesota,47.0005,-94.728
Lake Buckhorn,OH,Ohio,40.4744,-81.9082
Clifton,WV,West Virginia,39.0041,-82.0393
Leitersburg,MD,Maryland,39.6928,-77.6206
Clear Lake,IL,Illinois,39.8139,-89.5682
Lost Lake Woods,MI,Michigan,44.7926,-83.4223
Hartsburg,IL,Illinois,40.2505,-89.4411
Snyder,NE,Nebraska,41.7045,-96.7869
Ai,OH,Ohio,41.6272,-83.9384
Suissevale,NH,New Hampshire,43.7234,-71.3623
Paisley,OR,Oregon,42.6926,-120.5452
Junction City,GA,Georgia,32.6032,-84.4573
Kiana,AK,Alaska,66.9727,-160.4343
Preston-Potter Hollow,NY,New York,42.433,-74.2288
Devers,TX,Texas,30.0287,-94.586
Elmore,MN,Minnesota,43.5063,-94.0883
Midlothian,MD,Maryland,39.6319,-78.9515
Altamont,UT,Utah,40.3589,-110.2881
Froid,MT,Montana,48.338,-104.4909
Plainville,GA,Georgia,34.4053,-85.0312
Delphos,KS,Kansas,39.2744,-97.7653
Clatonia,NE,Nebraska,40.4654,-96.8512
Indian Lake,PA,Pennsylvania,40.0446,-78.8603
Pierce,ID,Idaho,46.4931,-115.7995
Woodland,GA,Georgia,32.7877,-84.5606
Mantee,MS,Mississippi,33.7226,-89.0597
Tullos,LA,Louisiana,31.8188,-92.3293
LaCrosse,WA,Washington,46.8013,-117.9025
Alvarado,MN,Minnesota,48.193,-96.9984
Olivet,IL,Illinois,39.9461,-87.6396
New Odanah,WI,Wisconsin,46.5986,-90.6509
Monroe Center,IL,Illinois,42.1003,-88.9941
Mineral Point,MO,Missouri,37.9455,-90.7246
Pedricktown,NJ,New Jersey,39.7658,-75.4085
Custer City,OK,Oklahoma,35.6638,-98.8869
Blunt,SD,South Dakota,44.5159,-99.9885
Angus,TX,Texas,31.9976,-96.427
Brandt,OH,Ohio,39.9027,-84.0908
Gentryville,IN,Indiana,38.1091,-87.0316
Kismet,KS,Kansas,37.2046,-100.7018
Taylor,WI,Wisconsin,44.3217,-91.1204
Belgium,IL,Illinois,40.0607,-87.6328
Alpena,AR,Arkansas,36.2897,-93.3037
Albright,WV,West Virginia,39.4937,-79.6399
Sublette,IL,Illinois,41.6438,-89.231
West Brule,SD,South Dakota,44.0727,-99.6383
Bruni,TX,Texas,27.4282,-98.8322
Ackerly,TX,Texas,32.5251,-101.7158
Neponset,IL,Illinois,41.2968,-89.7894
Topawa,AZ,Arizona,31.8078,-111.8305
Friesville,PA,Pennsylvania,40.2943,-78.4634
Lake Hart,FL,Florida,28.3851,-81.2322
Murray City,OH,Ohio,39.5097,-82.1678
Finger,TN,Tennessee,35.357,-88.6169
Fidelity,MO,Missouri,37.0816,-94.3095
Pillager,MN,Minnesota,46.3295,-94.4796
Centre Island,NY,New York,40.9017,-73.5211
Jamestown,MO,Missouri,38.7667,-92.4802
Lake Almanor Peninsula,CA,California,40.2813,-121.1345
Big Horn,WY,Wyoming,44.6791,-106.9971
Wheeler,OR,Oregon,45.6873,-123.8871
Fort Atkinson,IA,Iowa,43.1443,-91.9346
Twin Oaks,OK,Oklahoma,36.1974,-94.8378
Fort Jennings,OH,Ohio,40.9067,-84.2997
Chilhowee,MO,Missouri,38.5885,-93.8559
North La Junta,CO,Colorado,37.9986,-103.5227
Wood Lake,MN,Minnesota,44.6513,-95.5358
East Middlebury,VT,Vermont,43.9746,-73.1052
Harrington,WA,Washington,47.4803,-118.2554
Mifflin,PA,Pennsylvania,40.5686,-77.4046
Liscomb,IA,Iowa,42.1912,-93.0063
Bowdle,SD,South Dakota,45.4512,-99.6565
Nixburg,AL,Alabama,32.864,-86.0976
Louviers,CO,Colorado,39.4799,-105.0033
Mesick,MI,Michigan,44.4043,-85.7171
Donahue,IA,Iowa,41.6916,-90.6747
Llewellyn Park,NJ,New Jersey,40.7895,-74.2415
Cloud Creek,OK,Oklahoma,36.2938,-94.7543
Cane Beds,AZ,Arizona,36.9342,-112.9118
Dunfermline,IL,Illinois,40.4917,-90.0323
Good Hope,GA,Georgia,33.785,-83.6094
Glenvil,NE,Nebraska,40.5025,-98.2545
Northeast Harbor,ME,Maine,44.2936,-68.2914
Gary City,TX,Texas,32.0277,-94.3679
Upper Stewartsville,NJ,New Jersey,40.7048,-75.1205
Hollandale,MN,Minnesota,43.7598,-93.2043
Nances Creek,AL,Alabama,33.8588,-85.6733
Dublin,NC,North Carolina,34.6562,-78.7231
Trivoli,IL,Illinois,40.6975,-89.8891
Converse,LA,Louisiana,31.7795,-93.7001
Good Pine,LA,Louisiana,31.6933,-92.1637
Ascutney,VT,Vermont,43.408,-72.407
Charlton,MD,Maryland,39.6344,-77.8944
Lee,IL,Illinois,41.7955,-88.9417
Olmsted,IL,Illinois,37.1827,-89.0849
El Moro,CO,Colorado,37.2349,-104.4491
Onekama,MI,Michigan,44.3656,-86.2021
Websterville,VT,Vermont,44.1619,-72.4733
Whites Landing,OH,Ohio,41.4308,-82.8957
Somerset,IN,Indiana,40.6694,-85.8315
South Glastonbury,MT,Montana,45.3121,-110.8076
Hall Summit,LA,Louisiana,32.1768,-93.3055
Higginsport,OH,Ohio,38.79,-83.9673
Phenix,VA,Virginia,37.0811,-78.7485
East Lynn,IL,Illinois,40.4663,-87.8007
Sicangu Village,SD,South Dakota,43.0137,-100.5757
Rough Rock,AZ,Arizona,36.4106,-109.8691
Renner Corner,SD,South Dakota,43.6524,-96.7044
Magnolia,DE,Delaware,39.0714,-75.476
Drake,ND,North Dakota,47.9226,-100.3745
McCausland,IA,Iowa,41.7435,-90.4461
Odell,NE,Nebraska,40.0503,-96.8016
Petersburg,PA,Pennsylvania,40.5727,-78.0506
Oak Run,CA,California,40.6902,-122.0285
Coinjock,NC,North Carolina,36.3513,-75.9526
Plum Valley,IL,Illinois,41.4611,-87.5442
Castorland,NY,New York,43.8862,-75.5164
Newsoms,VA,Virginia,36.6262,-77.1248
Proctor,OK,Oklahoma,35.9823,-94.7481
Blue Eye,MO,Missouri,36.515,-93.3828
Minford,OH,Ohio,38.8618,-82.8552
Charlotte,IA,Iowa,41.9621,-90.4682
Platte Center,NE,Nebraska,41.5374,-97.4886
Annapolis,MO,Missouri,37.3605,-90.6975
Hazel,KY,Kentucky,36.5055,-88.3253
Lakeview,NE,Nebraska,41.4998,-97.3775
Villa Pancho,TX,Texas,25.8844,-97.4157
Belle Rive,IL,Illinois,38.2317,-88.7405
Iroquois,SD,South Dakota,44.3679,-97.8495
Morrow,AR,Arkansas,35.8559,-94.4352
Stouchsburg,PA,Pennsylvania,40.3807,-76.2303
Misquamicut,RI,Rhode Island,41.3237,-71.822
Akron,MI,Michigan,43.5667,-83.5143
Bell Arthur,NC,North Carolina,35.5912,-77.5127
Navajo Dam,NM,New Mexico,36.8339,-107.646
Libertyville,IA,Iowa,40.9582,-92.0496
Sterling,UT,Utah,39.1934,-111.6904
Mountain Dale,NY,New York,41.6936,-74.5218
Pioneer,FL,Florida,26.7257,-81.219
Midville,GA,Georgia,32.8217,-82.2347
Kirkwood,PA,Pennsylvania,39.8539,-76.0798
Turin,GA,Georgia,33.3234,-84.6374
Coupland,TX,Texas,30.4568,-97.3979
Winslow,AR,Arkansas,35.8008,-94.1304
Windsor,FL,Florida,27.7869,-80.4141
Raisin City,CA,California,36.6033,-119.9092
Caroline,WI,Wisconsin,44.722,-88.8948
Nichols,IA,Iowa,41.48,-91.3079
Achille,OK,Oklahoma,33.8346,-96.3901
Bellerive Acres,MO,Missouri,38.7123,-90.3121
Franklin,NY,New York,42.3415,-75.1659
Cantua Creek,CA,California,36.5001,-120.3163
Culdesac,ID,Idaho,46.3749,-116.6703
Wales,UT,Utah,39.4851,-111.6361
Bowersville,OH,Ohio,39.5808,-83.7234
Eastlake,MI,Michigan,44.2449,-86.2927
Lunenburg,VT,Vermont,44.457,-71.6803
Tuppers Plains,OH,Ohio,39.1726,-81.8466
Shoreham,NY,New York,40.957,-72.9071
Hyden,KY,Kentucky,37.162,-83.378
Rushville,OH,Ohio,39.7644,-82.4304
Steamboat,AZ,Arizona,35.7535,-109.8504
Braswell,GA,Georgia,33.9836,-84.9591
Wabbaseka,AR,Arkansas,34.3592,-91.7928
Stittville,NY,New York,43.2236,-75.289
Weldon,IL,Illinois,40.1216,-88.7497
Lomax,IL,Illinois,40.6792,-91.0754
Portland,AR,Arkansas,33.2379,-91.5109
Oacoma,SD,South Dakota,43.8038,-99.3721
Jacona,NM,New Mexico,35.8887,-106.0386
Junior,WV,West Virginia,38.9782,-79.9504
Leigh,NE,Nebraska,41.7023,-97.2398
Rollinsville,CO,Colorado,39.9232,-105.5136
Richlawn,KY,Kentucky,38.2547,-85.6412
Marshall,IN,Indiana,39.8475,-87.1868
Eden,ID,Idaho,42.6053,-114.209
Sims,NC,North Carolina,35.7596,-78.0598
Giltner,NE,Nebraska,40.7749,-98.1535
Mondamin,IA,Iowa,41.71,-96.0215
Herndon,PA,Pennsylvania,40.7104,-76.8519
Gayville,SD,South Dakota,42.8889,-97.1738
Holiday Beach,TX,Texas,28.167,-97.006
Reklaw,TX,Texas,31.8662,-94.9834
Stanley,KY,Kentucky,37.8183,-87.2452
Applewold,PA,Pennsylvania,40.8084,-79.5221
Unadilla,NE,Nebraska,40.6826,-96.2699
Sylvan Grove,KS,Kansas,39.0123,-98.3944
Oberlin,PA,Pennsylvania,40.2398,-76.8155
Marklesburg,PA,Pennsylvania,40.3821,-78.1697
Potter Valley,CA,California,39.319,-123.1122
Leroy,TX,Texas,31.7322,-97.0214
Dover,OK,Oklahoma,35.9816,-97.9108
Randolph,MS,Mississippi,34.181,-89.1677
Grapeville,PA,Pennsylvania,40.3253,-79.606
Beecher City,IL,Illinois,39.1867,-88.7877
Groveland Station,NY,New York,42.6634,-77.7666
Spreckels,CA,California,36.6247,-121.6465
Mahtowa,MN,Minnesota,46.5616,-92.6279
Chewton,PA,Pennsylvania,40.8946,-80.3208
Shiloh,AL,Alabama,34.4604,-85.8767
Port Clinton,PA,Pennsylvania,40.5818,-76.0267
South Wayne,WI,Wisconsin,42.5676,-89.8763
Protivin,IA,Iowa,43.2167,-92.089
Morton,MN,Minnesota,44.5534,-94.985
Brandon,IA,Iowa,42.3151,-92.0034
Brownsdale,FL,Florida,30.8859,-87.2218
Woodburn,KY,Kentucky,36.8421,-86.5301
Hatteras,NC,North Carolina,35.2176,-75.6872
Salona,PA,Pennsylvania,41.0838,-77.4586
Jeffersonville,NY,New York,41.7799,-74.9298
Seatonville,IL,Illinois,41.3651,-89.2728
Ford Cliff,PA,Pennsylvania,40.7608,-79.5358
Annona,TX,Texas,33.5818,-94.9131
Darden,TN,Tennessee,35.6384,-88.2261
Narrowsburg,NY,New York,41.6034,-75.0563
Miltona,MN,Minnesota,46.0462,-95.2932
West Alto Bonito,TX,Texas,26.3144,-98.6632
Colton,WA,Washington,46.5675,-117.1284
Advance,MI,Michigan,45.2161,-85.0807
Adelphi,OH,Ohio,39.4647,-82.7456
Gilbert,WV,West Virginia,37.6142,-81.8689
Clarksville,MI,Michigan,42.8421,-85.2425
Monterey,LA,Louisiana,31.4436,-91.7191
New Point,IN,Indiana,39.3096,-85.3266
Parkman,WY,Wyoming,44.9488,-107.3077
Farmersburg,IA,Iowa,42.9593,-91.3667
Kendrick,ID,Idaho,46.614,-116.6543
Bear Lake,MI,Michigan,44.7182,-84.9486
Midland,OH,Ohio,39.3069,-83.9108
Florence,SD,South Dakota,45.0548,-97.3263
Toaville,PR,Puerto Rico,18.4438,-66.2431
Whittemore,MI,Michigan,44.2337,-83.8033
Tunnelton,WV,West Virginia,39.3929,-79.7466
Mount Clare,IL,Illinois,39.1003,-89.8252
Barstow,TX,Texas,31.4615,-103.3955
Tharptown,PA,Pennsylvania,40.8028,-76.572
Beaverville,IL,Illinois,40.9534,-87.6546
Beaver Crossing,NE,Nebraska,40.7782,-97.2825
Rawlings,MD,Maryland,39.5403,-78.8858
Royal,IL,Illinois,40.193,-87.9721
Deweyville,UT,Utah,41.693,-112.0883
Plessis,NY,New York,44.2736,-75.8574
Langlois,OR,Oregon,42.9259,-124.4532
Bayou Goula,LA,Louisiana,30.2105,-91.1765
Saratoga,NC,North Carolina,35.6537,-77.7756
New River,VA,Virginia,37.1408,-80.593
Willow River,MN,Minnesota,46.3206,-92.8346
Naknek,AK,Alaska,58.7847,-156.8966
Oneida,KY,Kentucky,37.2701,-83.6496
Shelby,IN,Indiana,41.1934,-87.3427
New Goshen,IN,Indiana,39.583,-87.4646
Vanndale,AR,Arkansas,35.3153,-90.7711
Kelley,IA,Iowa,41.951,-93.6656
Quechee,VT,Vermont,43.6445,-72.4184
Smoot,WY,Wyoming,42.6184,-110.9155
Forbestown,CA,California,39.53,-121.2689
Tecumseh,KS,Kansas,39.0419,-95.5807
Topaz,CA,California,38.6356,-119.5047
Thomson,IL,Illinois,41.9748,-90.1122
New Alexandria,OH,Ohio,40.2916,-80.675
Breedsville,MI,Michigan,42.3489,-86.0716
Stockdale,PA,Pennsylvania,40.0835,-79.8504
Tetonia,ID,Idaho,43.8147,-111.1586
Martin City,MT,Montana,48.3935,-114.0308
Villa Quintero,PR,Puerto Rico,18.4255,-66.235
South Fork,CO,Colorado,37.6691,-106.6417
Altamahaw,NC,North Carolina,36.1868,-79.5051
Roberdel,NC,North Carolina,34.9774,-79.7459
Yale,IA,Iowa,41.7751,-94.3578
Melvern,KS,Kansas,38.5073,-95.6377
Prospect,NY,New York,43.3025,-75.1513
Fire Island,NY,New York,40.6781,-73.0709
Accident,MD,Maryland,39.6257,-79.32
Crooked Creek,WV,West Virginia,37.8839,-81.9747
Nord,CA,California,39.7739,-121.9549
Salemburg,NC,North Carolina,35.0152,-78.5028
St. Maurice,LA,Louisiana,31.7613,-92.9389
Shiloh,NJ,New Jersey,39.4595,-75.297
Fort Supply,OK,Oklahoma,36.5721,-99.5735
Holley,OR,Oregon,44.349,-122.7855
Oak City,NC,North Carolina,35.9625,-77.3051
Farmington,NC,North Carolina,36.0128,-80.5329
Petersburg,KY,Kentucky,39.0531,-84.8573
Avon,UT,Utah,41.5354,-111.8125
California Pines,CA,California,41.4117,-120.6605
Summersville,MO,Missouri,37.1785,-91.6576
Omar,WV,West Virginia,37.7583,-81.9974
Blooming Valley,PA,Pennsylvania,41.68,-80.0396
Palisades,TX,Texas,35.0614,-101.8032
Scipio,UT,Utah,39.249,-112.1045
Axson,GA,Georgia,31.2766,-82.7236
Estral Beach,MI,Michigan,41.9869,-83.2357
Lakeside Woods,CT,Connecticut,41.5548,-73.484
Quimby,IA,Iowa,42.629,-95.6442
Herrick,IL,Illinois,39.2196,-88.9848
Hermanville,MS,Mississippi,31.957,-90.8405
Gardner,FL,Florida,27.3537,-81.7895
Los Alvarez,TX,Texas,26.3859,-98.899
Harmonsburg,PA,Pennsylvania,41.6655,-80.3143
Gainesville,AL,Alabama,32.8149,-88.1608
Palisade,NE,Nebraska,40.3483,-101.1075
Calamus,IA,Iowa,41.8264,-90.7597
Gumbranch,GA,Georgia,31.8367,-81.6838
Totah Vista,NM,New Mexico,36.7113,-108.2035
Modoc,SC,South Carolina,33.7192,-82.2174
Clarksburg,CA,California,38.4193,-121.5416
Lore City,OH,Ohio,39.9832,-81.46
Mirando City,TX,Texas,27.4401,-99.0006
Belview,MN,Minnesota,44.6065,-95.3287
Central,AZ,Arizona,32.8692,-109.7908
Green Bluff,WA,Washington,47.8184,-117.2748
Nehalem,OR,Oregon,45.7196,-123.8941
Brewster,KS,Kansas,39.3631,-101.3771
Sardis,TN,Tennessee,35.4424,-88.2913
Mayview,MO,Missouri,39.0529,-93.833
Ages,KY,Kentucky,36.8569,-83.2426
Tacoma,VA,Virginia,36.9356,-82.5323
Spring Mill,KY,Kentucky,38.1436,-85.6315
Marathon,TX,Texas,30.2157,-103.2433
Mitchell Heights,WV,West Virginia,37.9087,-81.9867
Neosho Rapids,KS,Kansas,38.3685,-95.9916
Reeltown,AL,Alabama,32.5788,-85.8189
Pine Grove,WV,West Virginia,39.5642,-80.6825
Silver City,MS,Mississippi,33.0951,-90.4968
Harperville,MS,Mississippi,32.4928,-89.4879
La Valle,WI,Wisconsin,43.583,-90.1303
Xenia,IL,Illinois,38.6373,-88.6375
Mahaffey,PA,Pennsylvania,40.8747,-78.7276
North Carrollton,MS,Mississippi,33.5187,-89.9193
Barrett,MN,Minnesota,45.9124,-95.8943
Stapleton,GA,Georgia,33.2169,-82.4672
Carmen,OK,Oklahoma,36.5791,-98.4579
Fernville,PA,Pennsylvania,41.0024,-76.4752
Neche,ND,North Dakota,48.983,-97.5517
Mitiwanga,OH,Ohio,41.3813,-82.466
Kingston,WI,Wisconsin,43.6935,-89.1304
San Patricio,TX,Texas,27.9772,-97.7766
Milan,MN,Minnesota,45.1127,-95.9117
Arcadia,NE,Nebraska,41.4249,-99.1261
Laclede,ID,Idaho,48.1678,-116.7529
Plymouth,UT,Utah,41.8734,-112.1454
Logan,ND,North Dakota,48.1557,-101.1664
Prue,OK,Oklahoma,36.2494,-96.2665
Bitter Springs,AZ,Arizona,36.6118,-111.6475
Chamisal,NM,New Mexico,36.1725,-105.7459
Abbeville,MS,Mississippi,34.5034,-89.5025
Bloomburg,TX,Texas,33.1378,-94.0591
West Falls,PA,Pennsylvania,41.453,-75.8605
Kit Carson,CO,Colorado,38.7628,-102.7954
Saline,LA,Louisiana,32.1631,-92.9768
Glen Allen,AL,Alabama,33.8922,-87.7329
Hiltonia,GA,Georgia,32.8833,-81.6613
McFarland,KS,Kansas,39.0545,-96.2381
Alton,UT,Utah,37.4303,-112.5061
Red Level,AL,Alabama,31.4055,-86.6084
Cameron,WV,West Virginia,39.8279,-80.5692
Mapleton,PA,Pennsylvania,40.3929,-77.9412
Sugar Grove,OH,Ohio,39.6279,-82.5456
Hydaburg,AK,Alaska,55.2061,-132.8208
Bentonia,MS,Mississippi,32.6437,-90.3692
Table Grove,IL,Illinois,40.365,-90.4252
Millersville,MO,Missouri,37.4294,-89.7907
Amboy,IN,Indiana,40.6017,-85.9272
Ramer,TN,Tennessee,35.0718,-88.6147
East Point,AL,Alabama,34.1857,-86.7928
Johnsonburg,NJ,New Jersey,40.9623,-74.8765
New Pittsburg,OH,Ohio,40.8416,-82.0989
Harbor Hills,NY,New York,40.788,-73.7492
Maribel,WI,Wisconsin,44.2775,-87.8025
Eagleville,MO,Missouri,40.4685,-93.9862
Edna,KS,Kansas,37.0587,-95.3592
Stockport,IA,Iowa,40.8573,-91.8334
Painesdale,MI,Michigan,47.0435,-88.6715
Nebo,IL,Illinois,39.4421,-90.7882
Eubank,KY,Kentucky,37.2799,-84.6541
Hundred,WV,West Virginia,39.6835,-80.4575
Pulaski,IA,Iowa,40.6942,-92.2739
Montreat,NC,North Carolina,35.6478,-82.3001
Garfield,MN,Minnesota,45.9388,-95.4945
Plantersville,TX,Texas,30.3321,-95.8629
K-Bar Ranch,TX,Texas,27.9928,-97.9267
Moro,IL,Illinois,38.9252,-90.0262
East Fultonham,OH,Ohio,39.8477,-82.1225
Wyoming,NY,New York,42.8241,-78.0842
Waldo,OH,Ohio,40.4598,-83.0848
Clayton,WA,Washington,48.0012,-117.561
Bloxom,VA,Virginia,37.8292,-75.6214
Danwood,SC,South Carolina,34.0903,-79.7695
Weston,NE,Nebraska,41.1931,-96.7422
Sadieville,KY,Kentucky,38.3883,-84.549
Poyen,AR,Arkansas,34.3242,-92.642
Pymatuning South,PA,Pennsylvania,41.5067,-80.4702
Casar,NC,North Carolina,35.5127,-81.6168
Myra,TX,Texas,33.624,-97.3144
Hopkins,MO,Missouri,40.5511,-94.8169
Peavine,OK,Oklahoma,35.8903,-94.6064
La Paloma Addition,TX,Texas,28.017,-97.5009
New Gretna,NJ,New Jersey,39.5909,-74.455
Malta,ID,Idaho,42.3075,-113.3694
Fisher Island,FL,Florida,25.7607,-80.1416
Worthington,IA,Iowa,42.398,-91.1207
Placerville,CO,Colorado,38.0054,-108.04
Buckatunna,MS,Mississippi,31.5424,-88.5292
Speculator,NY,New York,43.5944,-74.3822
Tutuilla,OR,Oregon,45.6142,-118.7066
Chowan Beach,NC,North Carolina,36.2142,-76.7107
Muir Beach,CA,California,37.8655,-122.5859
Pointe a la Hache,LA,Louisiana,29.5738,-89.7809
Leasburg,MO,Missouri,38.095,-91.2952
Protection,KS,Kansas,37.2004,-99.4808
Medway,OH,Ohio,39.8837,-84.0135
Chesterhill,OH,Ohio,39.4908,-81.8667
Kipnuk,AK,Alaska,59.9373,-164.0616
Prado Verde,TX,Texas,31.8898,-106.6135
Schellsburg,PA,Pennsylvania,40.0481,-78.6434
Hodges,AL,Alabama,34.334,-87.9299
Bedias,TX,Texas,30.7792,-95.9469
Nickelsville,VA,Virginia,36.7517,-82.416
Simms,OK,Oklahoma,35.3987,-95.1647
Fairfield,VA,Virginia,37.8827,-79.2829
Bucklin,MO,Missouri,39.7837,-92.8879
Cape Royale,TX,Texas,30.6531,-95.1265
New Springfield,OH,Ohio,40.9183,-80.6031
Montgomery,MI,Michigan,41.7775,-84.8064
Blandburg,PA,Pennsylvania,40.6837,-78.4159
Cromwell,MN,Minnesota,46.6795,-92.8731
Dietrich,ID,Idaho,42.9128,-114.2662
Bellamy,AL,Alabama,32.4582,-88.1277
Hayti Heights,MO,Missouri,36.2311,-89.7682
Otter Lake,MI,Michigan,43.2138,-83.4595
Wacissa,FL,Florida,30.3566,-83.9937
Gilbert,LA,Louisiana,32.0507,-91.6567
Bison,SD,South Dakota,45.5235,-102.4677
Justice Addition,WV,West Virginia,37.8916,-81.9928
Creekside,KY,Kentucky,38.2914,-85.5701
Plumas Eureka,CA,California,39.7982,-120.6645
Haring,MI,Michigan,44.2819,-85.4007
Melrose,OH,Ohio,41.0887,-84.42
Crescent,OR,Oregon,43.455,-121.7013
Wilson,TX,Texas,33.3192,-101.7274
Irvington,VA,Virginia,37.6621,-76.4205
Salem,GA,Georgia,32.7588,-84.1933
Ste. Marie,IL,Illinois,38.93,-88.0278
Sadorus,IL,Illinois,39.9669,-88.3451
Santee,NE,Nebraska,42.8386,-97.8495
St. Pierre,MT,Montana,48.2439,-109.8161
Chacra,CO,Colorado,39.577,-107.451
City of Creede,CO,Colorado,37.8486,-106.9253
Braden,TN,Tennessee,35.3685,-89.5718
Forest,LA,Louisiana,32.7925,-91.4126
Poynor,TX,Texas,32.0793,-95.5924
La Crosse,FL,Florida,29.8395,-82.3784
Touchet,WA,Washington,46.0411,-118.6724
Calvin,OK,Oklahoma,34.9662,-96.2496
Willisburg,KY,Kentucky,37.8093,-85.1208
Millbrook,IL,Illinois,41.6071,-88.5454
Shonto,AZ,Arizona,36.5893,-110.6607
Chase Crossing,VA,Virginia,37.7604,-75.6658
Maynard,MN,Minnesota,44.9055,-95.4687
Pukwana,SD,South Dakota,43.7792,-99.1843
Kingston,MI,Michigan,43.4128,-83.1863
Cook,NE,Nebraska,40.5105,-96.1619
Paint Rock,TX,Texas,31.5101,-99.9253
Artesia,MS,Mississippi,33.4164,-88.6424
Scandinavia,WI,Wisconsin,44.4608,-89.1461
St. Martin,MN,Minnesota,45.5028,-94.6676
Higgston,GA,Georgia,32.2164,-82.467
Angie,LA,Louisiana,30.9633,-89.8177
Lakewood,WI,Wisconsin,45.3006,-88.5145
Barber,OK,Oklahoma,35.7562,-94.8414
Dowell,IL,Illinois,37.9396,-89.2391
Cottontown,TN,Tennessee,36.449,-86.5336
Lenapah,OK,Oklahoma,36.8514,-95.6357
Constableville,NY,New York,43.5649,-75.4281
Ransom,IL,Illinois,41.1586,-88.6542
Lakeland Shores,MN,Minnesota,44.9478,-92.7612
Bagley,WI,Wisconsin,42.9015,-91.0971
Mount Lena,MD,Maryland,39.554,-77.6219
Neshkoro,WI,Wisconsin,43.9649,-89.2159
Vernon Center,MN,Minnesota,43.9626,-94.1665
Rockford Bay,ID,Idaho,47.5086,-116.8866
Bennett,NC,North Carolina,35.5664,-79.54
Gridley,KS,Kansas,38.1007,-95.8826
Branch,LA,Louisiana,30.348,-92.2771
Homewood at Martinsburg,PA,Pennsylvania,40.3044,-78.3323
Seward,PA,Pennsylvania,40.413,-79.0219
Saltillo,PA,Pennsylvania,40.2117,-78.0062
Latham,IL,Illinois,39.9669,-89.1623
Cotton City,NM,New Mexico,32.1104,-108.8801
Tilghmanton,MD,Maryland,39.5286,-77.7437
Rancho Chico,TX,Texas,28.0243,-97.4966
Timberlake,NM,New Mexico,35.2012,-108.4843
Spottsville,KY,Kentucky,37.8564,-87.4167
Lewisburg,LA,Louisiana,30.3659,-90.1052
Sussex,VA,Virginia,36.9173,-77.2719
Lake Viking,MO,Missouri,39.9253,-94.0692
Uniontown,KS,Kansas,37.8471,-94.9755
McDermott,OH,Ohio,38.8343,-83.0584
Wilmore,PA,Pennsylvania,40.3873,-78.7172
Otterville,MO,Missouri,38.703,-93.0027
Rock City,IL,Illinois,42.4129,-89.4715
Somerville,IN,Indiana,38.2786,-87.377
Greeley,KS,Kansas,38.3676,-95.1272
Pomona,MO,Missouri,36.8671,-91.9134
Everest,KS,Kansas,39.677,-95.4248
Manville,SC,South Carolina,34.1597,-80.2974
Hawkins,WI,Wisconsin,45.5115,-90.7148
Abbott,TX,Texas,31.8868,-97.0799
Blanket,TX,Texas,31.8243,-98.7896
Stratton,OH,Ohio,40.5255,-80.6314
Brimhall Nizhoni,NM,New Mexico,35.7785,-108.6322
Unity,WI,Wisconsin,44.8511,-90.3131
Earl Park,IN,Indiana,40.6856,-87.4201
Rocky Boy's Agency,MT,Montana,48.259,-109.7648
Coleville,CA,California,38.5806,-119.5029
Jennings,OK,Oklahoma,36.1823,-96.5692
Humphrey,AR,Arkansas,34.4225,-91.7025
Rock Island Arsenal,IL,Illinois,41.5169,-90.5409
Atalissa,IA,Iowa,41.5715,-91.1664
Belmont,OH,Ohio,40.028,-81.0409
Wilcox,PA,Pennsylvania,41.5726,-78.6869
Bladensburg,OH,Ohio,40.2852,-82.2837
Argyle,IL,Illinois,42.3548,-88.9392
Macks Creek,MO,Missouri,37.9639,-92.9682
New Suffolk,NY,New York,40.9961,-72.4767
Phoenicia,NY,New York,42.079,-74.3089
Tasley,VA,Virginia,37.7125,-75.697
Nesika Beach,OR,Oregon,42.5045,-124.4065
Tonkawa Tribal Housing,OK,Oklahoma,36.6697,-97.2662
Farwell,PA,Pennsylvania,41.3336,-77.7173
Clyman,WI,Wisconsin,43.3116,-88.7232
Henderson,WV,West Virginia,38.8305,-82.136
Negley,OH,Ohio,40.7927,-80.536
Gideon,OK,Oklahoma,35.9972,-95.028
Greenwood,IL,Illinois,42.3954,-88.3836
Kincaid,WV,West Virginia,38.0382,-81.2759
Kunkle,OH,Ohio,41.636,-84.4943
Neeses,SC,South Carolina,33.5365,-81.1236
St. Regis Falls,NY,New York,44.6764,-74.5309
Dowelltown,TN,Tennessee,36.0125,-85.9426
Bird-in-Hand,PA,Pennsylvania,40.0373,-76.1863
Odessa,DE,Delaware,39.4565,-75.6605
Barryton,MI,Michigan,43.7505,-85.1436
Northmoor,MO,Missouri,39.1845,-94.6054
La Grange,WY,Wyoming,41.6387,-104.1629
New Meadows,ID,Idaho,44.9712,-116.2857
Lawler,IA,Iowa,43.0721,-92.1533
Eldora,CO,Colorado,39.9536,-105.578
Dale,OK,Oklahoma,35.3842,-97.0434
Ballantine,MT,Montana,45.9511,-108.1428
Woodson,TX,Texas,33.0149,-99.0534
St. Michael,PA,Pennsylvania,40.329,-78.7717
Vinegar Bend,AL,Alabama,31.2594,-88.3712
Perry,AR,Arkansas,35.0459,-92.7948
Lockwood,CA,California,35.9412,-121.0802
Yelvington,KY,Kentucky,37.8483,-86.9749
